"Olsztyn : Institute of Economic Research, 2019",S. 418-425 - rys. - Bibliogr. 15 poz.,,,,418-425,,Institute of Economic Research,Olsztyn,2019
"Olsztyn : Institute of Economic Research, 2019",S. 47-48,,,,47-48,,Institute of Economic Research,Olsztyn,2019
"Kraków : Wydawnictwo Uniwersytetu Jagiellońskiego, 2019","S. 327-343 - summ., tab. - Bibliogr. 44 poz.",,,,327-343,,Wydawnictwo Uniwersytetu Jagiellońskiego,Kraków,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",604 s.,,,,,604,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Olsztyn : Institute of Economic Research, 2019","373 s. : rys., summ., tab. ; Bibliogr. przy rozdz.",,,,,373,Institute of Economic Research,Olsztyn,2019
"Warszawa : CeDeWu, 2019",S. 301-305,,,,301-305,,CeDeWu,Warszawa,2019
"Olsztyn : Institute of Economic Research, 2019","2019, vol. 63, nr 2 s. 81-90 - rys. - Streszcz., summ. - Bibliogr. 17 poz.",2,63,,81-90,2,Institute of Economic Research,Olsztyn,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",S. 17,,,,,17,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Kraków : Wydawnictwo Uniwersytetu Jagiellońskiego, 2019",51 s.,,,,,51,Wydawnictwo Uniwersytetu Jagiellońskiego,Kraków,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",S. 23-36 - tab.,,,,23-36,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, no. 1 (184) s. 9-21 - rys. - Streszcz., summ. - Bibliogr. 48 poz.",1,,,9-21,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",367 s. ; Bibliogr. przy rozdz.,,,,,367,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Olsztyn : Institute of Economic Research, 2019",S. 59-81 - rys.,,,,59-81,,Institute of Economic Research,Olsztyn,2019
"Vilnius : Vilnius Gediminas Technical University, 2019",653 s. ; Bibliogr. przy rozdz.,,,,,653,Vilnius Gediminas Technical University,Vilnius,2019
Vilnius : VGTU Press \,"S. 306-316 - rys., summ., tab. - Bibliog. 32 poz.",,,,306-316,,VGTU Press \,Vilnius,
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",S. 93-102 - Bibliogr. 25 poz.,,,,93-102,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Reading : Academic Conferences and Publishing International Limited, 2019",S. 37-48 - rys.,,,,37-48,,Academic Conferences and Publishing International Limited,Reading,2019
"Toulon : ISEN Yncréa Méditerranée, 2019","2019, nr 62 s. 40-41",62,,,40-41,62,ISEN Yncréa Méditerranée,Toulon,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, nr 57 s. 270-278 - Streszcz., summ.",57,,,270-278,57,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Śląskiego, 2019","2019, nr 57 s. 259-269 - Streszcz., summ. - Bibliogr. 27 poz.",57,,,259-269,57,Wydawnictwo Uniwersytetu Śląskiego,Katowice,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019","2019, vol. 110 s. 232-252 - tab. - Streszcz., summ. - Bibliogr. 22 poz.",,110,,232-252,110,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Reading : Academic Conferences and Publishing International Limited, 2019",S. 103-116 - Bibliogr. 14 poz.,,,,103-116,,Academic Conferences and Publishing International Limited,Reading,2019
"Olsztyn : Institute of Economic Research, 2019","2019, t. 20, z. 1/1 s. 273-287 - tab. - Summ. - Bibliogr. 30 poz.",,20,,273-287,1,Institute of Economic Research,Olsztyn,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",S. 83-101,,,,83-101,,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","S. 113-130 - streszcz., summ.",,,,113-130,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Buenos Aires : Facultad de Ciencias Economicas, Universidad de Buenos Aires, 2019","2019, vol. 28, no. 2 s. 5-21 - tab. - Santrauka, summ. - Bibliogr. 52 poz.",2,28,,5-21,2,"Facultad de Ciencias Economicas, Universidad de Buenos Aires",Buenos Aires,2019
"Warsaw : Faculty of Management University of Warsaw, 2019",204 s.,,,,,204,Faculty of Management University of Warsaw,Warsaw,2019
"Belgrade : University of Belgrade, Faculty of Organizational Sciences, 2019","2019, Vol. 9, no. 1 s. 32-46 - tab. - Streszcz. w jęz. słowackim, summ. - Bibliogr. 39 poz.",1,9,,32-46,1,"University of Belgrade, Faculty of Organizational Sciences",Belgrade,2019
"Ljubljana : Slovenian Society Informatika, Section for Operational Research, 2019",S. 88-94,,,,88-94,,"Slovenian Society Informatika, Section for Operational Research",Ljubljana,2019
"Cham : Springer, 2019","168 s., Bibliogr. 121 poz.",,,,,168,Springer,Cham,2019
"Ljubljana : Slovenian Society Informatika, Section for Operational Research, 2019","2019, vol. 63, nr 12 s. 77-87 - tab. - Streszcz., summ. - Bibliogr. 17 poz.",12,63,,77-87,12,"Slovenian Society Informatika, Section for Operational Research",Ljubljana,2019
"Cham : Springer, 2019","225 s. : rys., tab., Bibliogr. 289 poz., s. 205-218",,,,205-218,225,Springer,Cham,2019
"Cham : Springer, 2019","111 s. : rys., tab. ; bibliogr. s. 98-108",,,,98-108,111,Springer,Cham,2019
"Ljubljana : Slovenian Society Informatika, Section for Operational Research, 2019","S. 15-30 - rys., summ.",,,,15-30,,"Slovenian Society Informatika, Section for Operational Research",Ljubljana,2019
"Cham : Springer, 2019",S. 171-181,,,,171-181,,Springer,Cham,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","2019, nr 378 s. 111-120 - Streszcz., summ. - Bibliogr. 22 poz.",378,,,111-120,378,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Buenos Aires : Facultad de Ciencias Economicas, Universidad de Buenos Aires, 2019",S. 75-87 - rys.,,,,75-87,,"Facultad de Ciencias Economicas, Universidad de Buenos Aires",Buenos Aires,2019
"Koprivnica : University North, 2019",S. 32-40,,,,32-40,,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","2019, nr 378 s. 99-110 - tab. - Streszcz., summ. - Bibliogr. 21 poz.",378,,,99-110,378,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Economics and Social Sciences Sale - Mohammed V University in Rabat, 2019",S. 25-43 - tab.,,,,25-43,,Economics and Social Sciences Sale - Mohammed V University in Rabat,Rabat,2019
"Olsztyn : Institute of Economic Research, 2019",S. 11-24 - tab.,,,,11-24,,Institute of Economic Research,Olsztyn,2019
"Warszawa : Oficyna Wydawnicza SGH - Szkoła Główna Handlowa w Warszawie, 2019","S. 196-204 - rys., summ., tab. - Bibliogr. 12 poz.",,,,196-204,,Oficyna Wydawnicza SGH - Szkoła Główna Handlowa w Warszawie,Warszawa,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019","253 s. : rys., tab., Bibliogr. 298 poz.",,,,,253,Wydawnictwo C.H. Beck,Warszawa,2019
"Opole : Wyższa Szkoła Zarządzania i Administracji w Opolu, 2019","S. 241-253 - streszcz., summ., tab. - Bibliogr. 23 poz.",,,,241-253,,Wyższa Szkoła Zarządzania i Administracji w Opolu,Opole,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019",S. 301-308 - Bibliogr. 17 poz.,,,,301-308,,Wydawnictwo C.H. Beck,Warszawa,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019",140 s.,,,,,140,Wydawnictwo C.H. Beck,Warszawa,2019
"Olsztyn : Institute of Economic Research, 2019","S. 111-122 - streszcz., summ., tab. - Bibliogr. 11 poz.",,,,111-122,,Institute of Economic Research,Olsztyn,2019
"Warszawa : Wydawnictwo Naukowe PWN, 2019",411 s.,,,,,411,Wydawnictwo Naukowe PWN,Warszawa,2019
"Olsztyn : Institute of Economic Research, 2019",S. 115-124,,,,115-124,,Institute of Economic Research,Olsztyn,2019
"Warszawa : CeDeWu, 2019",S. 122-127 - summ. - Bibliogr. 30 poz.,,,,122-127,,CeDeWu,Warszawa,2019
"Olsztyn : Institute of Economic Research, 2019","S. 46-56 - rys., streszcz., summ., tab.",,,,46-56,,Institute of Economic Research,Olsztyn,2019
"Warszawa : Oficyna Wydawnicza SGH - Szkoła Główna Handlowa w Warszawie, 2019","143 s. : rys., tab., Bibliogr. 232, s. 132-139",,,,132-139,143,Oficyna Wydawnicza SGH - Szkoła Główna Handlowa w Warszawie,Warszawa,2019
"Kraków : Instytut Dziennikarstwa, Mediów i Komunikacji Społecznej Uniwersytetu Jagiellońskiego, 2019",56 s. ; bibliogr. przy rozdz.,,,,,56,"Instytut Dziennikarstwa, Mediów i Komunikacji Społecznej Uniwersytetu Jagiellońskiego",Kraków,2019
"Nowy Targ : Wydawnictwo ToC, 2019","S. 78-109 - rys., tab.",,,,78-109,,Wydawnictwo ToC,Nowy Targ,2019
"Gdańsk : Wydawnictwo Uniwersytetu Gdańskiego, 2019",S. 44-77 - tab.,,,,44-77,,Wydawnictwo Uniwersytetu Gdańskiego,Gdańsk,2019
"Gdańsk : Wydawnictwo Uniwersytetu Gdańskiego, 2019",S. 133-146 - tab.,,,,133-146,,Wydawnictwo Uniwersytetu Gdańskiego,Gdańsk,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019",S. 110-132 - tab.,,,,110-132,,Wydawnictwo C.H. Beck,Warszawa,2019
"Kraków : Instytut Dziennikarstwa, Mediów i Komunikacji Społecznej Uniwersytetu Jagiellońskiego, 2019",S. 352-356,,,,352-356,,"Instytut Dziennikarstwa, Mediów i Komunikacji Społecznej Uniwersytetu Jagiellońskiego",Kraków,2019
"Nowy Targ : Wydawnictwo ToC, 2019","S. 352-357 - summ., tab. - Bibliogr. 10 poz.",,,,352-357,,Wydawnictwo ToC,Nowy Targ,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019","2019, nr 7 s. 22-31 - tab. - Summ. - Bibliogr. 41 poz.",7,,,22-31,7,Wydawnictwo C.H. Beck,Warszawa,2019
"Trnava : Faculty of Mass Media Communication, University of Ss. Cyril and Methodius in Trnava, 2019",S. 197-247,,,,197-247,,"Faculty of Mass Media Communication, University of Ss. Cyril and Methodius in Trnava",Trnava,2019
"Częstochowa : Wydawnictwo Politechniki Częstochowskiej, 2019",S. 271-275 - tab. - Bibliogr. 15 poz.,,,,271-275,,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2019
"Gdańsk : Wydawnictwo Uniwersytetu Gdańskiego, 2019",S. 193-199,,,,193-199,,Wydawnictwo Uniwersytetu Gdańskiego,Gdańsk,2019
"Katowice ; Warszawa : Instytut Pamięci Narodowej - Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu, 2019",S. 184-196,,,,184-196,,Instytut Pamięci Narodowej - Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu,Katowice ; Warszawa,2019
"Ljubljana : Slovenian Society Informatika, Section for Operational Research, 2019","S. 177-188 - rys., summ., tab. - Bibliogr. 30 poz.",,,,177-188,,"Slovenian Society Informatika, Section for Operational Research",Ljubljana,2019
"Trnava : Faculty of Mass Media Communication, University of SS. Cyril and Methodius in Trnava, Slovakia, 2019",307 s.,,,,,307,"Faculty of Mass Media Communication, University of SS. Cyril and Methodius in Trnava, Slovakia",Trnava,2019
"Trnava : Faculty of Mass Media Communication, University of SS. Cyril and Methodius in Trnava, Slovakia, 2019","2019, T. 98, nr 11 s. 1828-1831 - rys. - Summ. - Bibliogr. 18 poz.",11,98,,1828-1831,11,"Faculty of Mass Media Communication, University of SS. Cyril and Methodius in Trnava, Slovakia",Trnava,2019
"Lublin : Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 2019","2019, Vol. 41, No. 1 s. 15-22 - rys., tab. - Summ. - Bibliogr. 11 poz.",1,41,,15-22,1,Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,Lublin,2019
"Katowice ; Warszawa : Instytut Pamięci Narodowej - Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu, 2019",S. 126-159,,,,126-159,,Instytut Pamięci Narodowej - Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu,Katowice ; Warszawa,2019
"Lublin : Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 2019",S. 85-125,,,,85-125,,Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej,Lublin,2019
"Trnava : Faculty of Mass Media Communication, University of Ss. Cyril and Methodius in Trnava, 2019","2019, t. 103 (159) s. 135-150 - tab. - Streszcz., summ. - Bibliogr. 54 poz.",,103,,135-150,,"Faculty of Mass Media Communication, University of Ss. Cyril and Methodius in Trnava",Trnava,2019
"Warszawa : Kancelaria Senatu, 2019",S. 170-183,,,,170-183,,Kancelaria Senatu,Warszawa,2019
"Ljubljana : Slovenian Society Informatika, Section for Operational Research, 2019",247 s. ; Bibliogr. przy rozdz.,,,,,247,"Slovenian Society Informatika, Section for Operational Research",Ljubljana,2019
"Warszawa : Kancelaria Senatu, 2019","2019, Vol. 8 (1) s. 26-36 - tab. - Summ. - Bibliogr. 17 poz.",1,8,,26-36,,Kancelaria Senatu,Warszawa,2019
"Cham : Springer, 2019",S. 160-169,,,,160-169,,Springer,Cham,2019
"Bingley : Emerald Publishing Limited, 2019","2019, nr 14 (3) s. 313-324 - Streszcz., summ. - Bibliogr. 30 poz.",14,,,313-324,,Emerald Publishing Limited,Bingley,2019
"Łódź : Wydawnictwo Politechniki Łódzkiej, 2019","2019, nr 21 (70) s. 211-219 - tab. - Streszcz., summ. - Bibliogr. 14 poz.",21,,,211-219,,Wydawnictwo Politechniki Łódzkiej,Łódź,2019
"Zagreb : Governance Research and Development Centre (CIRU), 2019",S. 67-84,,,,67-84,,Governance Research and Development Centre (CIRU),Zagreb,2019
"Łódź : Wydawnictwo Politechniki Łódzkiej, 2019","2019, vol. 12, no. 2 s. 250-266 - Bibliogr. 55 poz.",2,12,,250-266,2,Wydawnictwo Politechniki Łódzkiej,Łódź,2019
"Warszawa : Wydawnictwo Akademii Pedagogiki Specjalnej, 2019","S. 61-74 - rys., tab.",,,,61-74,,Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,2019
"Warszawa : Wydawnictwo Akademii Pedagogiki Specjalnej, 2019",S. 39-49 - rys.,,,,39-49,,Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,2019
"Warszawa : CeDeWu, 2019","S. 83-90 - rys., tab. - Bibliogr. 15 poz.",,,,83-90,,CeDeWu,Warszawa,2019
"Poznań : Wydawnictwo Uniwersytetu Ekonomicznego w Poznaniu, 2019",372 s.,,,,,372,Wydawnictwo Uniwersytetu Ekonomicznego w Poznaniu,Poznań,2019
"Warszawa : C.H. Beck, 2019","148 s. : rys., tab. ; Bibliogr. przy rozdz.",,,,,148,C.H. Beck,Warszawa,2019
"Warszawa : Wydawnictwo Akademii Pedagogiki Specjalnej, 2019",428 s. ; Bibliogr. przy rozdz.,,,,,428,Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,2019
"Warszawa : C.H. Beck, 2019",S. 153,,,,153,153,C.H. Beck,Warszawa,2019
"Katowice : Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach, 2019",442 s. : rys. ; bibliogr. przy rozdz.,,,,,442,Wydawnictwo Uniwersytetu Ekonomicznego w Katowicach,Katowice,2019
"Gdańsk : Wydawnictwo Uniwersytetu Gdańskiego, 2019","2019, vol. 23, no. 3 s. 26-39 - rys., tab. - Streszcz., summ. - Bibliogr. 14 poz.",3,23,,26-39,3,Wydawnictwo Uniwersytetu Gdańskiego,Gdańsk,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019",S. 186,,,,186,186,Wydawnictwo C.H. Beck,Warszawa,2019
"Poznań : Wydawnictwo Uniwersytetu Ekonomicznego w Poznaniu, 2019",569 s. ; Bibliogr. przy rozdz.,,,,,569,Wydawnictwo Uniwersytetu Ekonomicznego w Poznaniu,Poznań,2019
"Katowice : Publishing House of the University of Economics in Katowice, 2019",669 s.,,,,,669,Publishing House of the University of Economics in Katowice,Katowice,2019
"Katowice : Publishing House of the University of Economics in Katowice, 2019",S. 122-133 - Bibliogr. 16 poz.,,,,122-133,,Publishing House of the University of Economics in Katowice,Katowice,2019
"Katowice : Publishing House of the University of Economics in Katowice, 2019",251 s.,,,,,251,Publishing House of the University of Economics in Katowice,Katowice,2019
"Warszawa : C.H. Beck, 2019",S. 205-225 - summ. - Bibliogr. 36 poz.,,,,205-225,,C.H. Beck,Warszawa,2019
"Katowice : Publishing House of the University of Economics in Katowice, 2019","S. 549-569 - summ., tab. - Bibliogr. 36 poz.",,,,549-569,,Publishing House of the University of Economics in Katowice,Katowice,2019
"Warszawa : Wydawnictwo Akademii Pedagogiki Specjalnej, 2019",384 s. ; Bibliogr. przy rozdz.,,,,,384,Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,2019
"London ; New York : Routledge, 2019","S. 182-189 - rys., summ. - Bibliogr. 12 poz.",,,,182-189,,Routledge,London ; New York,2019
"Warszawa : Wydawnictwo Akademii Pedagogiki Specjalnej, 2019","2019, vol. 22, no. 4 s. 21-36 - rys., tab. - Summ. - Bibliogr. 59 poz.",4,22,,21-36,4,Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,2019
"Warszawa : C.H. Beck, 2019",56 s.,,,,,56,C.H. Beck,Warszawa,2019
"Katowice : Publishing House of the University of Economics in Katowice, 2019",S. 27-28,,,,27-28,,Publishing House of the University of Economics in Katowice,Katowice,2019
"Katowice : Publishing House of the University of Economics in Katowice, 2019","114 s. : fot., rys., tab., Bibliogr. 173 poz., s. 103-112",,,,103-112,114,Publishing House of the University of Economics in Katowice,Katowice,2019
"Warszawa : Wydawnictwo Akademii Pedagogiki Specjalnej, 2019",S. 34-48,,,,34-48,,Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,2019
"Katowice : Publishing House of the University of Economics in Katowice, 2019","2019, no. 4 (71) s. 176-187 - summ. - Bibliogr. 21 poz.",4,,,176-187,,Publishing House of the University of Economics in Katowice,Katowice,2019
"Warszawa : C.H. Beck, 2019","2019, Vol. 15, issue 4 s. 139-161 - tab. - Streszcz., summ. - Bibliogr. 63 poz.",,15,,139-161,4,C.H. Beck,Warszawa,2019
"London ; New York : Routledge, 2019","2019, Vol. 20, iss. 3 s. 241-255 - Streszcz., summ. - Bibliogr. 47 poz.",3,20,,241-255,3,Routledge,London ; New York,2019
"Warszawa : Wydawnictwo Akademii Pedagogiki Specjalnej, 2019","S. 55-68 - Streszcz., summ. - Bibliogr. 38 poz.",,,,55-68,,Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,2019
"Warszawa : C.H. Beck, 2019","2019, nr 80 s. 219-234 - Streszcz., summ. - Bibliogr. 12 poz.",80,,,219-234,80,C.H. Beck,Warszawa,2019
"Cham : Springer, 2019","2019, nr 136 s. 257-266 - rys., tab. - Summ. - Bibliogr. 27 poz.",136,,,257-266,136,Springer,Cham,2019
"Warszawa : CeDeWu, 2019","2019, vol. 76 s. 682-696 - rys. - Summ. - Bibliogr. 54 poz.",,76,,682-696,76,CeDeWu,Warszawa,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019",660 s. ; Bibliogr. przy rozdz.,,,,,660,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Koprivnica : University North, 2019",213 s.,,,,,213,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","S. 334-340 - rys., tab., summ. - Bibliogr. 11 poz.",,,,334-340,,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat, 2019","2019, iss. 21 s. 51-63 - rys., tab. - Summ. - Bibliogr. 45 poz.",21,,,51-63,21,"Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat",Rabat,2019
"Cakovec : Polytechnic of Medimurje in Cakovec, 2019","214 s. : rys., tab., Bibliogr. 395 poz., s. 191-210",,,,191-210,214,Polytechnic of Medimurje in Cakovec,Cakovec,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019",S. 175-188 - tab. - Bibliogr. 6 poz.,,,,175-188,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Koprivnica : University North, 2019","2019, nr 6 s. 97-112",6,,,97-112,6,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","2019, nr 2 (141) s. 29-46 - Streszcz., summ. - Bibliogr. 23 poz.",2,,,29-46,,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat, 2019","2019, vol. 2, nr 70 numer specjalny s. 91-122 - Streszcz., summ. - Bibliogr. 43 poz.",70,2,,91-122,,"Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat",Rabat,2019
"Cakovec : Polytechnic of Medimurje in Cakovec, 2019","2019, Vol. 20, iss. 3 s. 271-286 - Streszcz., summ. - Bibliogr. 28 poz.",3,20,,271-286,3,Polytechnic of Medimurje in Cakovec,Cakovec,2019
"Woroneż : Woronezskij Gosudarstvennyj Pedagogiceskij Universitet, 2019",S. 141-152,,,,141-152,,Woronezskij Gosudarstvennyj Pedagogiceskij Universitet,Woroneż,2019
"Rzeszów : Wydawnictwo Uniwersytetu Rzeszowskiego, 2019","2019, nr 136 s. 289-303 - rys. - Summ. - Bibliogr. 48 poz.",136,,,289-303,136,Wydawnictwo Uniwersytetu Rzeszowskiego,Rzeszów,2019
"Rzeszów : Wydawnictwo Uniwersytetu Rzeszowskiego, 2019","2019, vol. 11, iss. 6 (1589) 13 s. - Summ. - Bibliogr. 66 poz.",6,11,,,13,Wydawnictwo Uniwersytetu Rzeszowskiego,Rzeszów,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019",S. 81-104 - tab.,,,,81-104,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Koprivnica : University North, 2019","2019, vol. 11, iss. 5 (1460) 28 s. - rys., tab. - Summ. - Bibliogr. 119 poz.",5,11,,,28,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","S. 98-106 - rys., tab. - Bibliogr. 28 poz.",,,,98-106,,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat, 2019",S. 41-50,,,,41-50,,"Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat",Rabat,2019
"Cakovec : Polytechnic of Medimurje in Cakovec, 2019","2019, nr 136 s. 165-178 - tab. - Summ. - Bibliogr. 21 poz.",136,,,165-178,136,Polytechnic of Medimurje in Cakovec,Cakovec,2019
"Varazdin : Varazdin Development and Entrepreneurship Agency, 2019","2019, nr 1 (21) s. 7-35 - rys., tab. - Streszcz., summ. - Bibliogr. 48 poz.",1,,,7-35,,Varazdin Development and Entrepreneurship Agency,Varazdin,2019
"Koprivnica : University North, 2019","2019, nr 1 (21) s. 102-114 - rys., tab. - Streszcz., summ. - Bibliogr. 30 poz.",1,,,102-114,,University North,Koprivnica,2019
"Warsaw : Faculty of Management University of Warsaw, 2019","2019, nr 136 s. 267-276 - Summ. - Bibliogr. 26 poz.",136,,,267-276,136,Faculty of Management University of Warsaw,Warsaw,2019
"Rabat : Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat, 2019","2019, vol. 63, nr 6 s. 249-260 - rys., tab. - Streszcz., summ. - Bibliogr. 32 poz.",6,63,,249-260,6,"Faculty of Law, Economics and Social Sciences Sale -Mohammed V University in Rabat",Rabat,2019
"Cakovec : Polytechnic of Medimurje in Cakovec, 2019","2019, nr 12 s. 80-85 - tab. - Streszcz., summ. - Bibliogr. 19 poz.",12,,,80-85,12,Polytechnic of Medimurje in Cakovec,Cakovec,2019
"Katowice : Uniwersytet Śląski w Katowicach. Wydział Prawa i Administracji, 2019","2019, nr 3 (101) s. 63-76 - tab. - Summ. - Bibliogr. 45 poz.",3,,,63-76,,Uniwersytet Śląski w Katowicach. Wydział Prawa i Administracji,Katowice,2019
"Warszawa : Wydawnictwo C.H. Beck, 2019","2019, Vol. 13, issue 2 s. 46-55 - Summ. - Bibliogr. 56 poz.",,13,,46-55,2,Wydawnictwo C.H. Beck,Warszawa,2019
"Katowice : Uniwersytet Śląski w Katowicach. Wydział Prawa i Administracji, 2019","276 s. : rys., tab. ; Bibliogr. przy rozdz.",,,,,276,Uniwersytet Śląski w Katowicach. Wydział Prawa i Administracji,Katowice,2019
"Hershey : IGI Global ; Business Science Reference, cop. 2019",299 s.,,,,,299,IGI Global ; Business Science Reference,Hershey,2019
"Warszawa : C.H. Beck, 2019","2019, nr 45 s. 103-122 - rys., tab. - Streszcz., summ. - Bibliogr. 33 poz.",45,,,103-122,45,C.H. Beck,Warszawa,2019
"Zagreb : Governance Research and Development Centre (CIRU), 2019","273 s. : rys., Bibliogr. 469 poz., s. 244-266",,,,244-266,273,Governance Research and Development Centre (CIRU),Zagreb,2019
"Łódź : Wydawnictwo Politechniki Łódzkiej, 2019","2019, nr 136 s. 631-641 - tab. - Summ. - Bibliogr. 26 poz.",136,,,631-641,136,Wydawnictwo Politechniki Łódzkiej,Łódź,2019
"Hershey : IGI Global ; Business Science Reference, cop. 2019",S. 175-180 - Bibliogr. 9 poz.,,,,175-180,,IGI Global ; Business Science Reference,Hershey,2019
"Częstochowa : Wydawnictwo Politechniki Częstochowskiej, 2019","2019, nr 136 s. 693-705 - rys., tab. - Summ. - Bibliogr. 18 poz.",136,,,693-705,136,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2019
